,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,roi
141,57,2016-03-04,Zootopia,150000000,341268248,1019429616,tt2948356,Zootopia,Zootopia,2016,108.0,"['Adventure', 'Animation', 'Comedy']",8.0,383446,6.79619744
142,62,2016-11-23,Moana,150000000,248757044,637517365,tt3521164,Moana,Moana,2016,107.0,"['Adventure', 'Animation', 'Comedy']",7.6,224253,4.250115766666666
143,66,2013-11-08,Thor: The Dark World,150000000,206362140,644602516,tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,"['Action', 'Adventure', 'Fantasy']",6.9,540996,4.297350106666666
144,69,2017-07-21,Dunkirk,150000000,190068280,499837368,tt5013056,Dunkirk,Dunkirk,2017,106.0,"['Action', 'Drama', 'History']",7.9,466580,3.33224912
145,70,2011-05-06,Thor,150000000,181030624,449326618,tt0800369,Thor,Thor,2011,115.0,"['Action', 'Adventure', 'Fantasy']",7.0,683264,2.995510786666667
146,74,2011-05-26,Kung Fu Panda 2,150000000,165249063,664837547,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,90.0,"['Action', 'Adventure', 'Animation']",7.2,228465,4.432250313333333
147,75,2015-05-15,Mad Max: Fury Road,150000000,153636354,370098020,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,780910,2.467320133333333
148,78,2018-03-29,Ready Player One,150000000,137690172,579290136,tt1677720,Ready Player One,Ready Player One,2018,140.0,"['Action', 'Adventure', 'Sci-Fi']",7.5,301660,3.86193424
149,83,2010-07-01,The Last Airbender,150000000,131772187,319713881,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"['Action', 'Adventure', 'Family']",4.1,137734,2.1314258733333333
150,87,2012-03-30,Wrath of the Titans,150000000,83670083,305270083,tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99.0,"['Action', 'Adventure', 'Fantasy']",5.7,172330,2.035133886666667
151,89,2012-05-11,Dark Shadows,150000000,79727149,238202668,tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"['Comedy', 'Fantasy', 'Horror']",6.2,229818,1.5880177866666667
152,90,2013-06-28,White House Down,150000000,73103784,205440387,tt2334879,White House Down,White House Down,2013,131.0,"['Action', 'Drama', 'Thriller']",6.4,191791,1.36960258
153,91,2010-02-12,The Wolfman,150000000,62189884,142634358,tt0780653,The Wolfman,The Wolfman,2010,103.0,"['Drama', 'Fantasy', 'Horror']",5.8,97873,0.95089572
154,92,2017-02-17,The Great Wall,150000000,45157105,334486852,tt2034800,The Great Wall,The Great Wall,2016,103.0,"['Action', 'Adventure', 'Fantasy']",6.0,111602,2.2299123466666666
155,92,2017-02-17,The Great Wall,150000000,45157105,334486852,tt7535780,The Great Wall,The Great Wall,2017,72.0,['Documentary'],6.5,24,2.2299123466666666
156,93,2015-10-09,Pan,150000000,35088320,151525973,tt3332064,Pan,Pan,2015,111.0,"['Adventure', 'Comedy', 'Family']",5.8,55867,1.0101731533333334
157,94,2011-03-11,Mars Needs Moms,150000000,21392758,39549758,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"['Adventure', 'Animation', 'Family']",5.4,19823,0.26366505333333334
158,97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000,216391482,746921271,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"['Adventure', 'Animation', 'Comedy']",6.8,146858,5.151181179310345
159,99,2014-06-13,How to Train Your Dragon 2,145000000,177002924,614586270,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,"['Action', 'Adventure', 'Animation']",7.8,278205,4.238526
160,100,1999-06-16,Tarzan,145000000,171091819,448191819,tt1705952,Tarzan,Tarzan,2013,94.0,"['Adventure', 'Animation', 'Drama']",4.8,11728,3.0909780620689653
161,1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"['Adventure', 'Animation', 'Comedy']",6.8,57277,1.860734
162,2,2012-11-21,Rise of the Guardians,145000000,103412758,306900902,tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"['Action', 'Adventure', 'Animation']",7.3,145281,2.116557944827586
163,3,2005-04-08,Sahara,145000000,68671925,121671925,tt4466894,Sahara,Sahara,2017,86.0,"['Adventure', 'Animation', 'Comedy']",5.6,1943,0.839116724137931
164,4,2016-07-15,Ghostbusters,144000000,128350574,229008658,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"['Action', 'Comedy', 'Fantasy']",5.2,186788,1.5903379027777778
165,36,1984-06-08,Ghostbusters,30000000,242212467,295212467,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"['Action', 'Comedy', 'Fantasy']",5.2,186788,9.840415566666668
166,10,2011-07-22,Captain America: The First Avenger,140000000,176654505,370569776,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"['Action', 'Adventure', 'Sci-Fi']",6.9,668137,2.6469269714285715
167,11,2016-01-29,Kung Fu Panda 3,140000000,143528619,517599142,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"['Action', 'Adventure', 'Animation']",7.1,116166,3.6971367285714285
168,13,2013-03-27,G.I. Joe: Retaliation,140000000,122523060,375740705,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"['Action', 'Adventure', 'Sci-Fi']",5.8,165536,2.6838621785714287
169,16,2014-12-12,Exodus: Gods and Kings,140000000,65014513,268314513,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"['Action', 'Adventure', 'Drama']",6.0,150858,1.9165322357142858
170,17,2016-07-01,The BFG,140000000,55483770,199646680,tt3691740,The BFG,The BFG,2016,117.0,"['Adventure', 'Family', 'Fantasy']",6.4,69340,1.4260477142857142
171,18,2016-02-26,Gods of Egypt,140000000,31153464,138836756,tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"['Action', 'Adventure', 'Fantasy']",5.4,95111,0.9916911142857143
172,26,2013-03-22,The Croods,135000000,187168425,573068425,tt0481499,The Croods,The Croods,2013,98.0,"['Action', 'Adventure', 'Animation']",7.2,176699,4.244951296296296
173,27,2015-12-25,The Revenant,135000000,183637894,532938302,tt1663202,The Revenant,The Revenant,2015,156.0,"['Action', 'Adventure', 'Biography']",8.0,621193,3.947691125925926
174,27,2015-12-25,The Revenant,135000000,183637894,532938302,tt3300078,The Revenant,The Revenant,2012,80.0,['Horror'],6.0,20,3.947691125925926
175,29,2011-03-04,Rango,135000000,123477607,245724600,tt1192628,Rango,Rango,2011,107.0,"['Adventure', 'Animation', 'Comedy']",7.2,215761,1.8201822222222221
176,31,2013-07-17,Turbo,135000000,83028130,286896578,tt1860353,Turbo,Turbo,2013,96.0,"['Adventure', 'Animation', 'Comedy']",6.4,74639,2.125159837037037
177,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"['Action', 'Adventure', 'Comedy']",6.0,77234,1.8172472148148149
178,33,2011-11-18,Happy Feet Two,135000000,64006466,157956466,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"['Adventure', 'Animation', 'Comedy']",5.9,38396,1.1700478962962964
179,35,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"['Adventure', 'Family', 'Fantasy']",5.5,18734,1.281368690744921
180,36,2005-06-29,War of the Worlds,132000000,234280354,606836535,tt3327426,War of the Worlds,War of the Worlds,2013,50.0,['Sci-Fi'],5.8,11,4.597246477272727
181,37,2014-11-26,Penguins of Madagascar,132000000,83350911,366942531,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,"['Adventure', 'Animation', 'Comedy']",6.7,72551,2.7798676590909093
182,38,2013-11-22,The Hunger Games: Catching Fire,130000000,424668047,864868047,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"['Action', 'Adventure', 'Sci-Fi']",7.5,575455,6.652831130769231
183,41,2018-07-06,Ant-Man and the Wasp,130000000,216648740,623144660,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"['Action', 'Adventure', 'Comedy']",7.1,244024,4.793420461538462
184,43,2015-07-17,Ant-Man,130000000,180202163,518858449,tt0478970,Ant-Man,Ant-Man,2015,117.0,"['Action', 'Adventure', 'Comedy']",7.3,501213,3.9912188384615384
185,44,2015-03-27,Home,130000000,177397510,385997896,tt2075392,Home,Yurt,2011,76.0,['Drama'],6.0,96,2.9692145846153846
186,44,2015-03-27,Home,130000000,177397510,385997896,tt2093100,Home,Dom,2011,127.0,['Drama'],7.5,1049,2.9692145846153846
187,44,2015-03-27,Home,130000000,177397510,385997896,tt2224026,Home,Home,2015,94.0,"['Adventure', 'Animation', 'Comedy']",6.6,85831,2.9692145846153846
188,44,2015-03-27,Home,130000000,177397510,385997896,tt2372760,Home,Hemma,2013,90.0,"['Drama', 'Romance']",6.8,306,2.9692145846153846
189,44,2015-03-27,Home,130000000,177397510,385997896,tt2393825,Home,Home,2013,112.0,['Drama'],7.0,140,2.9692145846153846
190,44,2015-03-27,Home,130000000,177397510,385997896,tt2545384,Home,Home,2016,87.0,"['Drama', 'Horror', 'Thriller']",3.9,303,2.9692145846153846
191,44,2015-03-27,Home,130000000,177397510,385997896,tt4047846,Home,Home,2016,103.0,['Drama'],7.2,811,2.9692145846153846
192,44,2015-03-27,Home,130000000,177397510,385997896,tt8601408,Home,Dom,2018,71.0,"['Drama', 'Romance', 'Thriller']",8.4,32,2.9692145846153846
193,56,2009-06-05,Home,12000000,0,0,tt2075392,Home,Yurt,2011,76.0,['Drama'],6.0,96,0.0
194,56,2009-06-05,Home,12000000,0,0,tt2093100,Home,Dom,2011,127.0,['Drama'],7.5,1049,0.0
195,56,2009-06-05,Home,12000000,0,0,tt2224026,Home,Home,2015,94.0,"['Adventure', 'Animation', 'Comedy']",6.6,85831,0.0
196,56,2009-06-05,Home,12000000,0,0,tt2372760,Home,Hemma,2013,90.0,"['Drama', 'Romance']",6.8,306,0.0
197,56,2009-06-05,Home,12000000,0,0,tt2393825,Home,Home,2013,112.0,['Drama'],7.0,140,0.0
198,56,2009-06-05,Home,12000000,0,0,tt2545384,Home,Home,2016,87.0,"['Drama', 'Horror', 'Thriller']",3.9,303,0.0
199,56,2009-06-05,Home,12000000,0,0,tt4047846,Home,Home,2016,103.0,['Drama'],7.2,811,0.0
200,56,2009-06-05,Home,12000000,0,0,tt8601408,Home,Dom,2018,71.0,"['Drama', 'Romance', 'Thriller']",8.4,32,0.0
201,60,2009-04-23,Home,500000,15433,44793168,tt2075392,Home,Yurt,2011,76.0,['Drama'],6.0,96,89.586336
202,60,2009-04-23,Home,500000,15433,44793168,tt2093100,Home,Dom,2011,127.0,['Drama'],7.5,1049,89.586336
203,60,2009-04-23,Home,500000,15433,44793168,tt2224026,Home,Home,2015,94.0,"['Adventure', 'Animation', 'Comedy']",6.6,85831,89.586336
204,60,2009-04-23,Home,500000,15433,44793168,tt2372760,Home,Hemma,2013,90.0,"['Drama', 'Romance']",6.8,306,89.586336
205,60,2009-04-23,Home,500000,15433,44793168,tt2393825,Home,Home,2013,112.0,['Drama'],7.0,140,89.586336
206,60,2009-04-23,Home,500000,15433,44793168,tt2545384,Home,Home,2016,87.0,"['Drama', 'Horror', 'Thriller']",3.9,303,89.586336
207,60,2009-04-23,Home,500000,15433,44793168,tt4047846,Home,Home,2016,103.0,['Drama'],7.2,811,89.586336
208,60,2009-04-23,Home,500000,15433,44793168,tt8601408,Home,Dom,2018,71.0,"['Drama', 'Romance', 'Thriller']",8.4,32,89.586336
209,45,2018-12-19,Mary Poppins Returns,130000000,171958438,341528518,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"['Comedy', 'Family', 'Fantasy']",6.9,52103,2.627142446153846
210,46,2011-10-28,Puss in Boots,130000000,149260504,554987477,tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"['Action', 'Adventure', 'Animation']",6.6,133355,4.269134438461538
211,47,2010-11-05,Megamind,130000000,148415853,321887208,tt1001526,Megamind,Megamind,2010,95.0,"['Action', 'Animation', 'Comedy']",7.3,207488,2.476055446153846
212,49,2014-04-11,Rio 2,130000000,131538435,492846291,tt2357291,Rio 2,Rio 2,2014,101.0,"['Adventure', 'Animation', 'Comedy']",6.3,72209,3.7911253153846154
213,50,2010-07-23,Salt,130000000,118311368,290650494,tt0944835,Salt,Salt,2010,100.0,"['Action', 'Mystery', 'Thriller']",6.4,277204,2.2357730307692307
214,51,2014-03-28,Noah,130000000,101200044,352831065,tt1091821,Noah,Noah,2012,,['Animation'],5.6,223,2.7140851153846155
215,51,2014-03-28,Noah,130000000,101200044,352831065,tt1959490,Noah,Noah,2014,138.0,"['Action', 'Adventure', 'Drama']",5.8,229326,2.7140851153846155
216,51,2014-03-28,Noah,130000000,101200044,352831065,tt2109176,Noah,Noah,2011,105.0,"['Drama', 'Thriller']",6.5,12,2.7140851153846155
217,52,2011-12-21,The Adventures of Tintin,130000000,77591831,373993951,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"['Action', 'Adventure', 'Animation']",7.3,202430,2.8768765461538464
218,53,2013-05-31,After Earth,130000000,60522097,251499665,tt1815862,After Earth,After Earth,2013,100.0,"['Action', 'Adventure', 'Drama']",4.8,181687,1.9346128076923077
219,55,2013-07-19,R.I.P.D.,130000000,33618855,79076678,tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"['Action', 'Adventure', 'Comedy']",5.6,109078,0.6082821384615384
220,56,2019-02-22,How to Train Your Dragon: The Hidden World,129000000,160791800,519258283,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,2019,104.0,"['Action', 'Adventure', 'Animation']",7.6,60769,4.025258007751938
221,58,2000-05-19,Dinosaur,127500000,137748063,356148063,tt1843902,Dinosaur,Dinosaur,2011,77.0,['Animation'],7.2,23,2.7933181411764707
222,59,2017-03-03,Logan,127000000,226277068,615461394,tt1483010,Logan,Logan,2010,94.0,"['Comedy', 'Drama', 'Family']",6.2,252,4.846152708661418
223,59,2017-03-03,Logan,127000000,226277068,615461394,tt3315342,Logan,Logan,2017,137.0,"['Action', 'Drama', 'Sci-Fi']",8.1,560270,4.846152708661418
224,60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,98.0,"['Adventure', 'Comedy', 'Family']",6.2,93103,2.7854852047244094
225,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000,337135885,766575131,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,379050,6.132601048
226,67,2011-04-29,Fast Five,125000000,210031325,630163454,tt1596343,Fast Five,Fast Five,2011,130.0,"['Action', 'Crime', 'Thriller']",7.3,329892,5.041307632
227,68,2014-08-08,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101.0,"['Action', 'Adventure', 'Comedy']",5.8,192220,3.880038032
228,33,1990-03-30,Teenage Mutant Ninja Turtles,13500000,135265915,202000000,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101.0,"['Action', 'Adventure', 'Comedy']",5.8,192220,14.962962962962964
229,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"['Action', 'Adventure', 'Crime']",7.5,394189,4.285307544
230,71,2017-03-31,The Boss Baby,125000000,175003033,510878762,tt3874544,The Boss Baby,The Boss Baby,2017,97.0,"['Adventure', 'Animation', 'Comedy']",6.3,93730,4.087030096
231,72,2010-04-01,Clash of the Titans,125000000,163214888,493214888,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"['Action', 'Adventure', 'Fantasy']",5.8,256176,3.945719104
232,51,1981-06-12,Clash of the Titans,15000000,30000000,44400000,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"['Action', 'Adventure', 'Fantasy']",5.8,256176,2.96
233,73,2016-11-04,Trolls,125000000,153707064,344150134,tt1679335,Trolls,Trolls,2016,92.0,"['Adventure', 'Animation', 'Comedy']",6.5,63295,2.753201072
234,75,2012-06-08,Prometheus,125000000,126477084,402448265,tt1446714,Prometheus,Prometheus,2012,124.0,"['Adventure', 'Mystery', 'Sci-Fi']",7.0,538720,3.21958612
235,76,2012-08-10,The Bourne Legacy,125000000,113203870,280355920,tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"['Action', 'Adventure', 'Thriller']",6.7,268678,2.24284736
236,78,2018-07-13,Skyscraper,125000000,68420120,304115534,tt5758778,Skyscraper,Skyscraper,2018,102.0,"['Action', 'Adventure', 'Thriller']",5.8,81193,2.432924272
237,79,2012-08-03,Total Recall,125000000,58877969,211856088,tt1386703,Total Recall,Total Recall,2012,118.0,"['Action', 'Adventure', 'Mystery']",6.3,228460,1.694848704
238,80,1990-06-01,Total Recall,65000000,119394839,261400000,tt1386703,Total Recall,Total Recall,2012,118.0,"['Action', 'Adventure', 'Mystery']",6.3,228460,4.021538461538461
239,81,2017-01-13,Monster Trucks,125000000,33370166,61642798,tt3095734,Monster Trucks,Monster Trucks,2016,104.0,"['Action', 'Adventure', 'Comedy']",5.7,13525,0.493142384
240,86,2016-07-29,Jason Bourne,120000000,162192920,416168316,tt4196776,Jason Bourne,Jason Bourne,2016,123.0,"['Action', 'Thriller']",6.6,190596,3.4680693
241,88,2012-11-21,Life of Pi,120000000,124987022,620912003,tt0454876,Life of Pi,Life of Pi,2012,127.0,"['Adventure', 'Drama', 'Fantasy']",7.9,535836,5.174266691666666
242,90,2018-04-13,Rampage,120000000,101028233,428056280,tt2231461,Rampage,Rampage,2018,107.0,"['Action', 'Adventure', 'Sci-Fi']",6.1,115891,3.5671356666666667
243,92,2013-08-09,Elysium,120000000,93050117,286192091,tt1535108,Elysium,Elysium,2013,109.0,"['Action', 'Drama', 'Sci-Fi']",6.6,395572,2.3849340916666666
244,92,2013-08-09,Elysium,120000000,93050117,286192091,tt1783264,Elysium,Elysium,2010,,['Drama'],6.0,6,2.3849340916666666
245,93,2013-04-19,Oblivion,120000000,89107235,287916633,tt1483013,Oblivion,Oblivion,2013,124.0,"['Action', 'Adventure', 'Sci-Fi']",7.0,453966,2.399305275
246,93,2013-04-19,Oblivion,120000000,89107235,287916633,tt1876409,Oblivion,Oblivion,2011,116.0,['Thriller'],8.0,8,2.399305275
247,94,2017-03-24,Power Rangers,120000000,85364450,142531552,tt3717490,Power Rangers,Power Rangers,2017,124.0,"['Action', 'Adventure', 'Sci-Fi']",6.0,92013,1.1877629333333333
248,96,2014-02-12,RoboCop,120000000,58607007,242981799,tt1234721,RoboCop,RoboCop,2014,117.0,"['Action', 'Crime', 'Sci-Fi']",6.2,205798,2.024848325
249,55,1987-07-17,RoboCop,13000000,53424681,53424681,tt1234721,RoboCop,RoboCop,2014,117.0,"['Action', 'Crime', 'Sci-Fi']",6.2,205798,4.109590846153846
250,98,2015-08-07,Fantastic Four,120000000,56117548,167849187,tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"['Action', 'Adventure', 'Drama']",4.3,140148,1.398743225
251,85,2005-07-08,Fantastic Four,87500000,154696080,333132750,tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"['Action', 'Adventure', 'Drama']",4.3,140148,3.8072314285714284
252,100,2005-07-22,The Island,120000000,35818913,163018913,tt1737256,The Island,The Island,2011,95.0,"['Drama', 'Romance']",5.1,705,1.3584909416666666
253,100,2005-07-22,The Island,120000000,35818913,163018913,tt8755316,The Island,Yi chu hao xi,2018,134.0,"['Comedy', 'Drama']",6.2,1001,1.3584909416666666
254,35,1980-06-13,The Island,22000000,15716828,15716828,tt1737256,The Island,The Island,2011,95.0,"['Drama', 'Romance']",5.1,705,0.7144012727272727
255,35,1980-06-13,The Island,22000000,15716828,15716828,tt8755316,The Island,Yi chu hao xi,2018,134.0,"['Comedy', 'Drama']",6.2,1001,0.7144012727272727
256,2,2010-06-23,Knight and Day,117000000,76423035,258751370,tt1013743,Knight and Day,Knight and Day,2010,109.0,"['Action', 'Adventure', 'Comedy']",6.3,169840,2.211550170940171
257,3,2018-10-05,Venom,116000000,213511408,853628605,tt1270797,Venom,Venom,2018,112.0,"['Action', 'Sci-Fi', 'Thriller']",6.7,275406,7.358867284482758
258,3,2018-10-05,Venom,116000000,213511408,853628605,tt1931601,Venom,Venom,2011,92.0,['Thriller'],3.0,162,7.358867284482758
259,14,2005-09-16,Venom,25000000,881745,881745,tt1270797,Venom,Venom,2018,112.0,"['Action', 'Sci-Fi', 'Thriller']",6.7,275406,0.0352698
